Year,World rank,Company,Country,Region,ISO3 Code,ICB3 short,ICB3 long,R&D (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),R&D-to-capex ratio (%),Operating profit (€million),Operating profit one-year growth (%),Profitability (%),Market capitalisation (€million),Market capitalisation one-year growth (%),Employees,Employees one-year growth (%),
2024,1665,"MONTAGE TECHNOLOGY CO.,LTD",China,China,CHN,ICT producers,Technology Hardware & Equipment,94.86,10.01,479.86,59.20,19.77,49.99,-10.58,10.42,189.74,136.34,116.20,28.41,10250.53,16.17,718,-6.39,
2024,1666,CELLEBRITE DI LTD.,Israel,ROW,ISR,ICT services,Software & Computer Services,94.73,16.62,386.18,23.41,24.53,8.25,63.75,2.14,1148.90,54.78,71.21,14.18,4366.82,179.60,1167,15.77,
2024,1667,VATTENFALL AB,Sweden,EU,SWE,Energy,Electricity,94.60,47.28,21430.32,36.34,0.44,2520.12,18.67,11.76,3.75,2582.25,-50.91,12.05,,,20662,9.42,
2024,1668,"SANY RENEWABLE ENERGY CO.,LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,94.56,-12.25,2346.16,19.10,4.03,252.60,-48.97,10.77,37.43,177.01,626.48,7.54,766.74,7.82,6330,10.64,
2024,1669,"E2OPEN PARENT HOLDINGS, INC.",US,US,USA,ICT services,Software & Computer Services,94.29,-3.42,584.93,-4.23,16.12,24.26,-13.85,4.15,388.69,-623.56,-45.63,-106.60,680.44,-46.16,3873,-1.10,
2024,1670,ZORLU HOLDING ANONIM SIRKETI,Türkiye,ROW,TUR,Others,General Retailers,94.08,-7.24,5471.77,-14.70,1.72,188.53,-16.83,3.45,49.90,-0.32,-100.14,-0.01,,,30000,-6.25,
2024,1671,CHONG KUN DANG PHARMACEUTICAL CORP.,South Korea,ROW,KOR,Health industries,Pharmaceuticals & Biotechnology,93.93,2.62,1035.43,-4.97,9.07,25.11,-6.66,2.43,374.06,64.92,-59.67,6.27,804.39,-28.53,,,
2024,1672,"SHENZHEN YUTO PACKAGING TECHNOLOGY CO., LTD.",China,China,CHN,Industrials,General Industrials,93.83,9.02,2262.46,12.71,4.15,129.01,-16.32,5.70,72.73,235.34,-2.31,10.40,1861.88,-1.30,22074,5.28,
2024,1673,BITDEFENDER HOLDING B.V.,Romania,EU,ROM,ICT services,Software & Computer Services,93.81,21.49,418.18,10.85,22.43,8.04,129.08,1.92,1166.16,57.24,21.91,13.69,,,2061,6.13,
2024,1674,BEYOND INC,US,US,USA,Others,General Retailers,93.79,-5.16,1342.73,-10.64,6.98,13.78,-25.37,1.03,680.64,-183.82,61.69,-13.69,218.51,-81.79,610,-26.51,
2024,1675,"SHENZHEN KINWONG ELECTRONIC CO.,LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,93.59,,1669.38,,5.61,243.50,,14.59,38.43,161.73,,9.69,3379.81,,17938,,
2024,1676,PAUL HARTMANN AG,Germany,EU,DEU,Health industries,Health Care Equipment & Services,93.50,9.87,2407.92,2.32,3.88,138.60,22.54,5.76,67.46,142.46,137.02,5.92,785.93,6.80,10079,-0.88,
2024,1677,"EVERCOMMERCE, INC.",US,US,USA,ICT services,Software & Computer Services,93.48,1.53,672.60,3.46,13.90,1.41,-51.86,0.21,6642.82,27.26,1067.35,4.05,1944.52,-2.33,2000,-4.76,
2024,1678,CAMPBELL SOUP CO,US,US,USA,Others,Food Producers,93.37,8.99,9869.09,9.58,0.95,410.05,-17.60,4.15,22.77,1367.79,7.81,13.86,12920.42,-1.35,13700,-4.86,
2024,1679,"ANHUI HONGLU STEEL CONSTRUCTION(GROUP) CO., LTD.",China,China,CHN,Construction & Materials,Construction & Materials,93.27,3.55,2837.07,-8.60,3.29,175.01,-20.75,6.17,53.30,103.78,-41.17,3.66,1173.18,-17.49,26033,18.41,
2024,1680,YANGTZE OPTICAL FIBRE AND CABLE JOINT STOCK LIMITED COMPANY,China,China,CHN,ICT producers,Technology Hardware & Equipment,93.26,-0.62,1608.46,-8.65,5.80,182.74,448.31,11.36,51.03,66.40,-18.36,4.13,532.62,50.26,9616,4.80,
2024,1681,DONGYUE GROUP LIMITED,China,China,CHN,Chemicals,Chemicals,93.25,-24.38,1870.04,-2.15,4.99,236.51,-6.16,12.65,39.43,162.54,176.34,8.69,1744.31,13.59,6922,-0.79,
2024,1682,PALFINGER AG,Austria,EU,AUT,Industrials,Industrial Engineering,93.21,0.40,2359.84,-3.52,3.95,151.78,-2.38,6.43,61.41,183.26,-13.86,7.77,739.84,-21.90,12358,-2.91,
2024,1683,NKARTA INC.,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,93.12,-0.03,0.00,,,4.24,-84.34,,2194.24,-123.39,-2.63,,169.14,-45.41,157,4.67,
2024,1684,VERISIGN INC,US,US,USA,ICT services,Software & Computer Services,93.08,6.26,1499.09,4.31,6.21,27.05,-38.65,1.80,344.13,1018.58,5.76,67.95,19144.16,-4.83,932,2.64,
2024,1685,REPSOL S.A,Spain,EU,ESP,Energy,Oil & Gas Producers,93.00,4.49,56713.00,-3.79,0.16,4725.00,10.17,8.33,1.97,1943.00,-55.06,3.43,13763.76,-19.89,25601,2.16,
2024,1686,HUF HUELSBECK & FUERST GMBH & CO. KG,Germany,EU,DEU,Automobiles & Parts,Automobiles & Parts,92.99,5.83,1148.13,9.78,8.10,41.12,19.47,3.58,226.14,36.14,897.31,3.15,,,6094,3.83,
2024,1687,SOLID BIOSCIENCES INC.,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,92.82,1.79,0.00,,,0.63,-85.09,,14744.80,-124.87,8.72,,153.83,-21.90,100,-17.36,
2024,1688,APTARGROUP INC,US,US,USA,Industrials,General Industrials,92.50,3.56,3448.73,2.74,2.68,266.13,-11.48,7.72,34.76,490.42,13.47,14.22,10062.52,29.36,13500,-2.17,
2024,1689,"NIPPON KAYAKU CO.,LTD.",Japan,Japan,JPN,Chemicals,Chemicals,92.44,-23.96,1365.04,10.30,6.77,179.44,94.59,13.15,51.52,125.11,334.99,9.17,1441.18,5.53,5979,1.30,
2024,1690,TAIYO YUDEN COMPANY LIMITED,Japan,Japan,JPN,ICT producers,Electronic & Electrical Equipment,92.25,9.83,2093.94,5.82,4.41,384.61,-21.52,18.37,23.98,64.04,15.04,3.06,1987.16,-31.36,20779,-4.78,
2024,1691,PUMA SE,Germany,EU,DEU,Others,Personal Goods,92.00,3.37,8817.20,2.05,1.04,263.00,-12.45,2.98,34.98,622.00,0.06,7.05,6654.08,-12.57,19599,4.91,
2024,1692,"ROHTO PHARMACEUTICAL CO.,LTD.",Japan,Japan,JPN,Health industries,Pharmaceuticals & Biotechnology,91.96,11.40,1892.71,13.95,4.86,55.69,13.80,2.94,165.14,238.49,-2.61,12.60,3267.38,-23.97,9144,25.97,
2024,1693,NOVANTA INC,US,US,USA,Industrials,Industrial Engineering,91.94,4.18,913.70,7.67,10.06,16.52,-14.02,1.81,556.55,119.64,0.80,13.09,5282.23,-8.43,3000,3.45,
2024,1694,THE DESCARTES SYSTEMS GROUP INC,Canada,ROW,CAN,ICT services,Software & Computer Services,91.92,13.55,626.62,13.63,14.67,6.49,21.21,1.04,1416.24,180.85,30.05,28.86,9563.13,31.16,,,
2024,1695,"HENGYI PETROCHEMICAL CO., LTD.",China,China,CHN,Chemicals,Chemicals,91.80,2.45,16544.68,-7.85,0.55,584.93,-10.11,3.54,15.69,331.92,-11.75,2.01,3020.56,-6.54,16014,3.00,
2024,1696,NAVAL GROUP,France,EU,FRA,Aerospace & Defence,Aerospace & Defence,91.80,-12.15,4354.60,2.28,2.11,186.30,16.73,4.28,49.28,297.70,0.57,6.84,,,16722,2.43,
2024,1697,WASION HOLDINGS LIMITED,China,China,CHN,ICT producers,Electronic & Electrical Equipment,91.74,8.70,1149.44,20.19,7.98,49.00,-16.74,4.26,187.23,158.27,36.44,13.77,880.31,86.98,5280,7.12,
2024,1698,"JIANGSU HENGLI HYDRAULIC CO.,LTD",China,China,CHN,Industrials,Industrial Engineering,91.67,5.18,1238.21,4.51,7.40,141.28,-21.56,11.41,64.89,339.22,8.68,27.40,9330.59,-3.49,7454,14.43,
2024,1699,RINNAI CORPORATION,Japan,Japan,JPN,Others,Household Goods & Home Construction,91.62,4.45,2823.00,7.00,3.25,103.29,-54.16,3.66,88.70,281.45,17.59,9.97,3076.03,-1.85,10908,0.66,
2024,1700,MITSUI MINING & SMELTING CO LTD,Japan,Japan,JPN,Industrials,Industrial Metals & Mining,91.49,11.72,4368.60,10.15,2.09,177.78,-0.19,4.07,51.47,441.10,126.94,10.10,1542.24,-6.85,12097,-1.53,
2024,1701,TUYA INC.,China,China,CHN,ICT services,Software & Computer Services,91.49,-7.07,287.44,29.84,31.83,12.61,773.78,4.39,725.68,-45.84,-55.00,-15.95,869.05,-21.68,1435,-2.05,
2024,1702,INDIAN OIL CORPORATION LIMITED,India,ROW,IND,Energy,Oil & Gas Producers,91.35,-15.90,85244.12,-1.81,0.11,574.08,1.99,0.67,15.91,2574.98,-62.85,3.02,19490.72,-24.86,29941,-1.25,
2024,1703,DENKA COMPANY LIMITED,Japan,Japan,JPN,Chemicals,Chemicals,91.30,-1.81,2454.62,2.82,3.72,360.31,33.97,14.68,25.34,-10.41,-112.69,-0.42,1170.88,-8.12,6542,0.43,
2024,1704,"PENUMBRA, INC.",US,US,USA,Health industries,Health Care Equipment & Services,91.23,12.27,1149.88,12.86,7.93,20.39,39.24,1.77,447.47,8.93,-87.38,0.78,8773.03,-5.53,4500,7.14,
2024,1705,GIANT NETWORK GROUP CO. LTD.,China,China,CHN,ICT services,Software & Computer Services,91.18,-0.08,385.43,-0.05,23.66,24.71,111.41,6.41,369.01,103.71,-27.77,26.91,3237.71,11.68,1541,11.99,
2024,1706,RPM INTERNATIONAL INC.,US,US,USA,Chemicals,Chemicals,91.15,2.71,7096.59,0.51,1.28,221.32,7.46,3.12,41.19,856.85,1.08,12.07,12729.81,25.09,17778,3.32,
2024,1707,"SHANGHAI PUTAILAI NEW ENERGY TECHNOLOGY CO.,LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,91.12,-24.31,1773.43,-12.33,5.14,430.33,-17.82,24.27,21.17,174.70,-45.75,9.85,4482.33,-19.32,10331,-11.15,
2024,1708,INTEGRA LIFESCIENCES HOLDINGS CORP,US,US,USA,Health industries,Health Care Equipment & Services,91.10,10.43,1550.22,4.47,5.88,100.51,56.16,6.48,90.64,168.96,-28.99,10.90,1684.54,-48.27,4396,11.40,
2024,1709,FOGHORN THERAPEUTICS INC.,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,90.99,-13.82,21.76,-33.83,418.23,0.87,-25.98,4.01,10433.55,-98.84,-4.84,-454.31,252.57,-3.03,112,-3.45,
2024,1710,BALLARD POWER SYSTEMS INC,Canada,ROW,CAN,ICT producers,Electronic & Electrical Equipment,90.96,-3.88,67.12,-32.50,135.51,24.88,-37.28,37.07,365.56,-160.03,-1.72,-238.42,479.35,-54.69,,,
2024,1711,ADAPTIVE BIOTECHNOLOGIES CORPORATION,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,90.80,-13.96,172.26,5.10,52.71,3.53,-65.75,2.05,2574.59,-156.46,-28.40,-90.83,851.61,25.50,619,-12.69,
2024,1712,"CHANGHONG MEILING CO.,LTD.",China,China,CHN,Others,Household Goods & Home Construction,90.80,15.45,3771.58,17.95,2.41,42.84,18.57,1.14,211.92,67.94,-25.65,1.80,83.04,78.20,14655,-9.25,
2024,1713,"TG THERAPEUTICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,90.76,-24.78,316.68,11713.43,28.66,0.04,221.45,0.01,209535.56,40.36,-121.74,12.74,4510.09,172.51,338,49.56,
2024,1714,ALPHA AND OMEGA SEMICONDUCTOR LIMITED,US,US,USA,ICT producers,Technology Hardware & Equipment,90.74,4.81,670.10,5.92,13.54,35.79,0.25,5.34,253.54,-27.37,657.08,-4.08,915.17,4.35,2322,-0.43,
2024,1715,BLUEBIRD BIO INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,90.72,-43.78,80.67,184.12,112.46,2.50,-37.96,3.10,3626.47,-257.68,9.60,-319.42,78.59,-45.55,248,-33.87,
2024,1716,JIZHONG ENERGY RESOURCES COMPANY LIMITED,China,China,CHN,Industrials,Mining,90.72,-28.23,2470.10,-23.01,3.67,349.70,11.88,14.16,25.94,341.34,-48.96,13.82,2861.49,4.56,35260,-1.76,
2024,1717,MITAC HOLDINGS CORPORATION,Taiwan,ROW,TWN,ICT producers,Technology Hardware & Equipment,90.70,22.85,1810.03,72.67,5.01,18.32,31.38,1.01,495.02,52.61,56884.28,2.91,2511.88,58.42,,,
2024,1718,IMI PLC,UK,ROW,GBR,Industrials,Industrial Engineering,90.69,3.72,2.67,-99.90,3402.71,110.35,14.52,4140.27,82.19,433.80,14.37,16276.02,5631.33,6.55,10703,-3.03,
2024,1719,OCTOPUS ENERGY GROUP LIMITED,UK,ROW,GBR,Energy,Alternative Energy,90.45,,14994.21,,0.60,113.00,,0.75,80.04,-114.21,,-0.76,,,6438,,
2024,1720,"MABWELL (SHANGHAI) BIOSCIENCE CO., LTD.",China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,90.32,-18.05,26.34,56.28,342.82,43.53,-33.97,165.21,207.50,-135.85,-6.07,-515.67,543.87,-37.56,1416,-5.03,
2024,1721,PENTAIR PLC,US,US,USA,Industrials,Industrial Engineering,90.10,-6.21,3929.93,-0.53,2.29,71.61,-2.11,1.82,125.81,773.70,9.00,19.69,15966.13,38.85,9750,-7.14,
2024,1722,LENNOX INTERNATIONAL INC,US,US,USA,Construction & Materials,Construction & Materials,90.10,-0.43,5141.30,7.21,1.75,157.47,-34.61,3.06,57.21,1002.31,33.65,19.50,20892.55,37.33,14200,12.70,
2024,1723,SIMPSON MANUFACTURING CO INC,US,US,USA,Industrials,General Industrials,90.07,1.53,2148.56,0.83,4.19,173.60,103.05,8.08,51.88,419.04,-9.26,19.50,6730.27,-16.72,5872,6.82,
2024,1724,"ZHONGJIN GOLD CORP.,LTD.",China,China,CHN,Industrials,Mining,89.94,5.50,8644.81,7.01,1.04,317.49,48.15,3.67,28.33,724.66,18.49,8.38,7689.85,20.79,22801,0.65,
2024,1725,SEALED AIR CORP,US,US,USA,Industrials,General Industrials,89.90,-3.61,5190.68,-1.75,1.73,211.95,-9.83,4.08,42.42,779.57,-1.17,15.02,4744.23,-5.97,16400,-3.53,
2024,1726,"COHERUS BIOSCIENCES, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,89.84,-11.81,256.96,3.78,34.96,0.00,-100.00,0.00,,-107.49,-43.69,-41.83,153.04,-56.86,228,-25.49,
2024,1727,IROBOT CORPORATION,US,US,USA,Others,Household Goods & Home Construction,89.79,-35.26,656.32,-23.44,13.68,0.11,-95.88,0.02,79053.39,-71.45,-72.73,-10.89,227.96,-77.90,541,-51.39,
2024,1728,"XINJIANG BA YI IRON & STEEL CO.,LTD.",China,China,CHN,Industrials,Industrial Metals & Mining,89.23,3.40,2461.79,-18.73,3.62,231.13,381.07,9.39,38.61,-196.05,104.15,-7.96,620.59,-14.48,6406,-5.46,
2024,1729,TURKCELL ILETISIM HIZMETLERI A.S.,Türkiye,ROW,TUR,ICT services,Mobile Telecommunications,89.19,23.99,4738.22,4.97,1.88,835.63,49.56,17.64,10.67,581.92,16.25,12.28,5574.11,86.65,,,
2024,1730,LI NING COMPANY LIMITED,China,China,CHN,Others,Personal Goods,89.14,9.35,3781.42,3.90,2.36,188.68,-17.16,4.99,47.24,434.79,4.94,11.50,,,2973,-38.64,
2024,1731,TOKYO OHKA KOGYO CO LTD,Japan,Japan,JPN,Chemicals,Chemicals,89.04,14.70,1232.47,23.85,7.22,150.68,67.01,12.23,59.09,202.93,45.73,16.47,2774.41,9.08,1996,6.34,
2024,1732,NEXANS,France,EU,FRA,ICT producers,Electronic & Electrical Equipment,89.00,0.00,8546.00,9.70,1.04,378.00,0.27,4.42,23.54,601.00,56.51,7.03,4559.10,31.48,28498,-0.01,
2024,1733,"MGI TECH CO.,LTD.",China,China,CHN,Health industries,Health Care Equipment & Services,88.86,-17.57,397.26,3.48,22.37,50.78,-49.21,12.78,175.00,-79.85,-28.09,-20.10,1313.85,-45.54,2604,-9.17,
2024,1734,ELRINGKLINGER AG,Germany,EU,DEU,Automobiles & Parts,Automobiles & Parts,88.69,-2.80,1803.14,-2.38,4.92,108.32,52.10,6.01,81.88,-116.08,-241.13,-6.44,264.84,-24.21,9078,-5.20,
2024,1735,CIR S.P.A.,Italy,EU,ITA,Industrials,General Industrials,88.51,-21.74,1821.08,-23.48,4.86,104.16,2.12,5.72,84.98,103.79,-30.80,5.70,627.28,160.21,15054,-11.44,
2024,1736,VTECH HOLDINGS LIMITED,China,China,CHN,ICT producers,Technology Hardware & Equipment,88.46,12.48,2095.68,1.47,4.22,28.40,-8.95,1.35,311.53,181.63,-4.16,8.67,1717.39,14.55,20000,0.00,
2024,1737,SOITEC,France,EU,FRA,ICT producers,Technology Hardware & Equipment,88.43,106.57,890.85,238.90,9.93,171.98,66.12,19.31,51.42,133.09,-186.50,14.94,1750.60,379.05,2140,32.67,
2024,1738,SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED,China,China,CHN,Health industries,Health Care Equipment & Services,88.37,7.88,1725.78,-1.08,5.12,78.69,86.89,4.56,112.31,323.70,4.76,18.76,2579.06,-37.86,12719,1.60,
2024,1739,CURTISS WRIGHT CORP,US,US,USA,Aerospace & Defence,Aerospace & Defence,88.22,6.86,3004.32,9.69,2.94,58.69,36.51,1.95,150.31,522.71,12.06,17.40,12962.44,59.06,8800,2.33,
2024,1740,NIPPON SHOKUBAI CO LTD,Japan,Japan,JPN,Chemicals,Chemicals,88.08,4.68,2510.40,4.42,3.51,208.02,77.14,8.29,42.34,113.02,24.02,4.50,1680.98,19.85,4685,1.69,
2024,1741,CHANGJIANG & JINGGONG STEEL BUILDING (GROUP)COMPANY LIMITED,China,China,CHN,Industrials,Industrial Metals & Mining,87.86,2.47,2438.52,12.03,3.60,15.54,-53.52,0.64,565.29,84.92,-0.76,3.48,801.64,-0.98,8452,7.22,
2024,1742,"FAR EAST SMARTER ENERGY CO.,LTD",China,China,CHN,Energy,Electronic & Electrical Equipment,87.84,-1.37,3440.94,6.66,2.55,112.37,-26.64,3.27,78.17,-11.97,-114.04,-0.35,1390.18,8.20,8283,-3.33,
2024,1743,"TONGLING NONFERROUS METALS GROUP CO.,LTD.",China,China,CHN,Industrials,Mining,87.80,-8.31,19191.04,5.88,0.46,574.35,58.33,2.99,15.29,781.57,-1.98,4.07,4483.69,-1.52,11669,-4.03,
2024,1744,"BETTA PHARMACEUTICALS CO.,LTD",China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,87.77,-29.69,381.36,17.74,23.01,109.13,-24.49,28.62,80.42,55.81,36.90,14.63,2966.54,4.61,1696,-13.11,
2024,1745,"DIZAL PHARMACEUTICAL CO., LTD.",China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,87.54,-13.20,47.46,294.24,184.45,18.14,328.21,38.23,482.52,-126.33,-15.29,-266.18,673.12,-10.76,852,46.64,
2024,1746,"BAOSHENG SCIENCE AND TECHNOLOGY INNOVATION CO.,LTD.",China,China,CHN,ICT producers,Technology Hardware & Equipment,87.48,-6.27,6113.44,5.85,1.43,38.61,-46.25,0.63,226.54,-7.47,-111.07,-0.12,1139.32,33.76,6479,-9.81,
2024,1747,TOYOBO CO LTD,Japan,Japan,JPN,Chemicals,Chemicals,87.46,-6.85,2588.20,1.87,3.38,277.35,-20.14,10.72,31.53,90.30,79.65,3.49,518.88,-15.69,9976,-6.49,
2024,1748,TWIST BIOSCIENCE CORPORATION,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,87.45,-15.01,301.26,27.69,29.03,4.89,-81.73,1.62,1789.83,-212.56,6.73,-70.56,2364.16,103.77,923,0.44,
2024,1749,N-ABLE INC,US,US,USA,ICT services,Software & Computer Services,87.32,16.03,448.69,10.49,19.46,16.91,27.50,3.77,516.30,79.29,17.14,17.67,1670.00,-27.97,1773,11.93,
2024,1750,BUMBLE INC.,US,US,USA,ICT services,Software & Computer Services,87.28,-30.55,1031.52,1.88,8.46,8.97,-37.60,0.87,973.06,-654.65,-1321.43,-63.47,847.63,-56.04,,,
2024,1751,FARADAY TECHNOLOGY CORPORATION,Taiwan,ROW,TWN,ICT producers,Technology Hardware & Equipment,87.22,55.34,326.40,108.52,26.72,4.37,139.79,1.34,1995.77,31.58,160.98,9.68,1843.79,349.54,,,
2024,1752,ACCELINK TECHNOLOGIES COMPANY LIMITED,China,China,CHN,ICT producers,Electronic & Electrical Equipment,87.20,0.02,1090.86,28.14,7.99,93.22,106.46,8.55,93.54,73.07,-23.06,6.70,5318.31,161.92,4378,1.27,
2024,1753,FIVERR INTERNATIONAL LIMITED,Israel,ROW,ISR,Others,Support Services,86.96,-0.48,376.82,8.33,23.08,1.25,23.74,0.33,6933.54,-15.23,4.69,-4.04,1094.75,8.77,762,-1.68,
2024,1754,HUGO BOSS AG,Germany,EU,DEU,Others,Personal Goods,86.78,0.86,4307.35,2.62,2.01,227.01,-8.23,5.27,38.23,360.82,-12.07,8.38,3151.81,-33.22,21179,13.03,
2024,1755,"ZHEJIANG WINDEY CO.,LTD.",China,China,CHN,Industrials,Industrial Engineering,86.50,4.61,2927.24,18.54,2.96,207.26,-1.63,7.08,41.74,46.79,-15.33,1.60,1213.19,24.95,2615,-0.49,
2024,1756,"PROS HOLDINGS, INC.",US,US,USA,ICT services,Software & Computer Services,86.42,0.42,318.00,8.78,27.18,1.12,-54.15,0.35,7700.09,-18.31,-62.41,-5.76,999.94,-41.75,1501,1.01,
2024,1757,DEUTZ AG,Germany,EU,DEU,Industrials,Industrial Engineering,86.40,-7.30,1821.30,-13.47,4.74,64.20,-1.23,3.52,134.58,27.70,-81.69,1.52,554.22,-8.24,5228,-1.06,
2024,1758,"SHANDONG BOHUI PAPER INDUSTRY CO.,LTD.",China,China,CHN,Others,Forestry & Paper,86.34,-6.13,2496.33,1.27,3.46,72.45,1.56,2.90,119.17,59.31,42.26,2.38,909.67,-16.91,5884,8.34,
2024,1759,DIGITAL CHINA HOLDINGS LIMITED,China,China,CHN,ICT services,Software & Computer Services,86.15,-11.54,2196.58,-8.86,3.92,3.62,-61.54,0.16,2383.22,-58.40,-72.70,-2.66,684.71,46.22,19268,14.81,
2024,1760,NESTE OYJ,Finland,EU,FIN,Energy,Oil & Gas Producers,86.00,-8.51,20635.00,-9.99,0.42,1525.00,8.70,7.39,5.64,3.00,-99.82,0.01,9326.68,-62.36,5481,-8.86,
2024,1761,"PARADE TECHNOLOGIES, LTD.",US,US,USA,ICT producers,Technology Hardware & Equipment,85.94,12.63,479.22,17.99,17.93,4.13,10.24,0.86,2080.18,72.33,24.69,15.09,1827.85,-36.42,,,
2024,1762,GUANGZHOU DEVELOPMENT GROUP INCORPORATED,China,China,CHN,Energy,"Gas, Water & Multiutilities",85.92,3.83,6373.01,3.27,1.35,521.47,-8.40,8.18,16.48,155.79,-57.42,2.44,2962.10,19.82,6314,1.87,
2024,1763,AIXTRON SE,Germany,EU,DEU,ICT producers,Technology Hardware & Equipment,85.92,6.24,633.16,0.52,13.57,94.08,56.36,14.86,91.33,127.32,-14.82,20.11,1726.68,-60.48,1207,11.14,
2024,1764,KNDS N.V.,Germany,EU,DEU,Aerospace & Defence,Aerospace & Defence,85.82,4.19,3799.52,16.90,2.26,126.18,-4.43,3.32,68.02,500.45,22.66,13.17,,,10162,7.07,
2024,1765,"STOKE THERAPEUTICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,85.80,8.39,35.19,316.34,243.83,0.20,-87.44,0.56,43907.88,-97.58,-11.68,-277.31,562.35,150.30,128,16.36,
2024,1766,"SHENZHEN SUNWAY COMMUNICATION CO., LTD",China,China,CHN,ICT producers,Technology Hardware & Equipment,85.77,3.94,1153.01,15.85,7.44,143.05,83.95,12.41,59.96,67.72,-5.58,5.87,2766.27,7.80,13600,8.01,
2024,1767,"SHANGHAI PUDONG CONSTRUCTION CO.,LTD.",China,China,CHN,Construction & Materials,Construction & Materials,85.74,-1.08,2486.85,6.39,3.45,19.90,-48.78,0.80,430.88,57.78,-4.57,2.32,802.24,-0.47,1450,-3.59,
2024,1768,"DIEBOLD NIXDORF, INC",US,US,USA,ICT producers,Technology Hardware & Equipment,85.67,-6.41,3610.65,-0.25,2.37,16.75,-30.12,0.46,511.49,277.41,94.20,7.68,,,21000,0.00,
2024,1769,"ZHEJIANG WANMA CO., LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,85.52,3.35,2342.08,17.46,3.65,54.01,-22.12,2.31,158.35,56.97,-25.56,2.43,1121.30,-18.96,5852,5.44,
2024,1770,GAOTU TECHEDU INC.,China,China,CHN,Others,General Retailers,85.46,-47.62,600.47,-29.73,14.23,23.50,-33.73,3.91,363.63,-155.85,-59.86,-25.95,304.35,28.60,14381,59.52,
2024,1771,"INGENIC SEMICONDUCTOR CO.,LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,85.41,-0.74,555.51,-7.03,15.37,14.92,8.73,2.68,572.63,36.72,-30.66,6.61,3773.65,6.46,1179,5.74,
2024,1772,TOPGOLF CALLAWAY BRANDS CORP,US,US,USA,Others,Leisure Goods,85.38,-1.33,4080.57,-1.06,2.09,284.34,-38.71,6.97,30.03,-1210.13,-602.88,-29.66,1390.76,-45.05,30000,-6.25,
2024,1773,GENTHERM INC,US,US,USA,Automobiles & Parts,Automobiles & Parts,85.38,-6.00,1401.60,-0.88,6.09,70.57,94.97,5.03,120.98,115.63,46.18,8.25,1190.56,-27.52,14246,-1.78,
2024,1774,ICU MEDICAL INC,US,US,USA,Health industries,Health Care Equipment & Services,85.30,3.83,2292.85,5.44,3.72,76.40,-5.39,3.33,111.64,98.95,60.42,4.32,3656.97,58.78,15000,7.14,
2024,1775,"SHUTTERSTOCK, INC.",US,US,USA,Others,Media,85.11,-8.05,900.24,6.94,9.45,45.45,5.76,5.05,187.26,66.14,0.45,7.35,1018.41,-38.25,1715,34.62,
2024,1776,PAX GLOBAL TECHNOLOGY LIMITED,China,China,CHN,ICT producers,Electronic & Electrical Equipment,84.71,6.12,749.19,-9.90,11.31,15.72,-40.43,2.10,538.73,102.83,-31.24,13.73,706.84,-11.92,1509,-14.79,
2024,1777,"DOMO, INC.",US,US,USA,ICT services,Software & Computer Services,84.61,3.35,305.17,-0.61,27.72,9.09,-19.51,2.98,930.64,-57.06,12.75,-18.70,292.12,-16.05,888,-7.31,
2024,1778,"HUAFON CHEMICAL CO., LTD.",China,China,CHN,Chemicals,Chemicals,84.57,-13.46,3551.41,2.41,2.38,170.56,-24.65,4.80,49.58,283.96,-21.87,8.00,5341.76,21.91,8780,1.71,
2024,1779,NORDEX SE,Germany,EU,DEU,Energy,Alternative Energy,84.54,4.54,7298.83,12.48,1.16,164.19,23.56,2.25,51.49,167.18,-191.51,2.29,2660.07,7.86,10405,2.68,
2024,1780,"DONALDSON COMPANY, INC.",US,US,USA,Industrials,Industrial Engineering,84.51,-6.20,3552.70,2.92,2.38,75.95,-7.83,2.14,111.28,476.85,-8.95,13.42,7870.63,7.75,15000,7.14,
2024,1781,TUHU CAR INC.,China,China,CHN,Automobiles & Parts,Automobiles & Parts,84.37,10.38,1946.21,8.51,4.33,42.37,-10.74,2.18,199.11,36.73,480.75,1.89,1669.75,-34.30,4491,-5.03,
